,user,es,is,ps
6660,0x3885cadc50356bc0db5c44919414f3f6e5da1aae,1,0.025000000,103.0
6661,0x38897d39ee0944f0d8beecbd103cd79980918f69,3,1.000000000,57.0
6662,0x38897de1d48ad612e77dddf9ed1947bb60432bcc,1,0.500000000,59.0
6663,0x389092e16dcf03807b7fc614cbe7401f808cc270,1,0.250000000,51.0
6664,0x389743a0c93640a5875c09e52a59bedb0379c3c5,1,2.400000000,8.0
6665,0x38977bdaa4dd11eb44cfb36bd68575b75d467052,2,1.250000000,47.0
6666,0x38993c3843041066ef6ca666398d1f8ba5f19823,2,0E-9,110.5
6667,0x389ced935e3e4aeafbef6e890f9f6d6c36ecdd38,1,0.100000000,79.0
6668,0x389d6a6bc8aa2191be7eac1c258019b6ce8640d1,1,0.250000000,55.0
6669,0x38a409f93eb3d667f60499d991e354746e55034b,1,0.108000000,96.0
6670,0x38a48ddf98d3d6af7fd46a692265d72515534525,20,9.458300000,65.4090909090909
6671,0x38a4d889a1979133fbc1d58f970f0953e3715c26,11,23.628000000,46.310344827586206
6672,0x38a63b0ae13d0d42bff525f7766bb3bdd7c2f68b,19,5.840800000,87.6086956521739
6673,0x38a7988ddbb766caa6b7c8272eb7532cf7b30bc7,1,0.050000000,103.0
6674,0x38a9f9bc7fc42dad682f379338aeb54fb2505926,11,18.490000000,28.857142857142858
6675,0x38b2bac6431604dffec17a1e6adc649a9ea0efba,1,0.100000000,106.0
6676,0x38b8c7ebc2fa753d1468b1f9c8ac373eeb26c58c,1,0.100000000,135.0
6677,0x38bbd375d49d6237984cbfa19719c419af9fe514,1,0.200000000,88.0
6678,0x38bc11a080e20e83e203f081edccce72347d9430,1,0E-9,184.0
6679,0x38bc41b1d3b9997cb5d67fc6701bc3fc77490a51,2,0.400000000,61.5
6680,0x38bc41b2a3a3543e3d400a5c24f404335a1feae6,5,4.693000000,35.8
6681,0x38bcd29cfd6c7c82c3b5b13168e0d57a8fdb4fcf,2,1.750000000,32.5
6682,0x38bf30d3f1528bbd2bb8a242e9a0f4405affb8d0,31,50.563000000,36.72093023255814
6683,0x38c7b9641a885d7238665d528afe00e7bb4a0c13,1,2.000000000,11.0
6684,0x38c8db67047146f9b0e6e185aa57eaeb67c6f1ad,1,0.250000000,52.0
6685,0x38cb027d65aaf2d3f401ff9bd0599afe86f1b627,4,1.350000000,65.0
6686,0x38cb354728fa121392fcc404433b2ab3df4b9665,3,1.250000000,153.88888888888889
6687,0x38cd19c017931942282355a50e1d4edcb13c69a6,1,1.250000000,16.0
6688,0x38ce2109d99927515f6b204831067e060aa76664,3,2.550000000,46.25
6689,0x38d1728bedf95f85938052db12b94bc013d4dfc4,4,2.575000000,55.25
6690,0x38d2f78f1731bfdc264a43412ba1c0136f616036,1,0.025000000,103.0
6691,0x38d4711ba4b86b4c6b3f6e2b6013d9aa8e2fc42f,10,27.650000000,19.5
6692,0x38d4aa05b0c4445978bfb353c4aedfc31b01de86,1,0.060000000,178.0
6693,0x38d71ca34e0a96860103cd494ba57cb1f51d55d5,7,9.670000000,36.714285714285715
6694,0x38d7da3975b497d3a43f65d75f8912780fb16567,1,0E-9,37.0
6695,0x38ddc1b8effbcd26914185525fab43e1d60e192e,1,0.088000000,169.0
6696,0x38de2236b854a8e06293237aefae4fda94b2a2c3,1,1.000000000,51.0
6697,0x38e0eb4c035e60ca0f3f67b8b87daa3ade0adaf9,2,0.400000000,44.5
6698,0x38e441033c40c99a878b5058af7ec45ff4b50198,7,6.770000000,55.666666666666664
6699,0x38e7008e2d7167a740bf5336c0b470d52fdbb416,1,0.100000000,33.0
6700,0x38e76a3c241b1b8166f9afedf07a07d56a853d2a,1,0.100000000,105.0
6701,0x38e8362c0c0751fa1a16762bdabad68728f08a95,2,0.320000000,98.5
6702,0x38eca4341ebca855bbabae503a013b62200c4ba6,2,1.250000000,34.5
6703,0x38ecae5857a7333cd92bf9aa2e55fd81c9904bea,2,0.300000000,72.0
6704,0x38ed4caae12e5fd14ead80084b3c8a54ed45e519,7,11.750000000,26.545454545454547
6705,0x38ee20fb203fe48b0edeaf28a33f6c08960fcf7e,1,0.100000000,111.0
6706,0x38ee27a2bb951ea7394f741dee64342b36759cdf,1,0.080000000,98.0
6707,0x38eed3cceed88f380e436eb21811250797c453c5,1,1.750000000,25.0
6708,0x38f0036d0c299355c4e50085430160acf1b7874e,2,5.150000000,43.5
6709,0x38f4400b746009610f55508e8502c8cb081d68c1,1,0.050000000,103.0
6710,0x38f6566dfaa5d73317fe93478f05f3c897fac19d,2,0.450000000,57.0
6711,0x38f82e5881835ca39e4ad06a04beaa8f98e6a7d9,2,0.350000000,68.0
6712,0x38f8695f74a98195546cd8358f18067e51693235,1,0.025000000,133.0
6713,0x38f97aa08bff98162a4311cca5bdd9aa74b86264,2,1.100000000,29.0
6714,0x38f99a35d1e9490e781880fbff4f187616c1056e,2,0.208000000,64.5
6715,0x38fa63985b65df96a33a3e3dc52b05cb3961d93e,3,0.350000000,100.66666666666667
6716,0x38fab5207ee707ff5b3bf9cb6199b6c54e902f7e,2,0.750000000,78.0
6717,0x38fd0b5e45cce5dd2e84776da4b0a88fdb8b2ee4,1,0.750000000,59.0
6718,0x39004c84b72729776f4acd847d84b16cce4590c4,1,0.150000000,101.0
6719,0x39050b4ff8a3d653b6e2d4a6915dd4e9fed4419e,5,0.750000000,152.6
6720,0x39071c01b1ad500f629a3ef26871dce3ae09aa10,2,0.400000000,61.5
6721,0x39096110c8b5ec6f7fa8af8bd8c43aa1bcfcdf1b,11,16.400000000,24.583333333333332
6722,0x390a7a675714218ad3f597bf44266d4fd7258463,1,1.000000000,21.0
6723,0x390f348cd01f9404a3c31dcaf87ef5838a590d7d,1,0.100000000,175.0
6724,0x390feed549c8ea97b7321fefd8697e14377228ca,1,0.150000000,93.0
6725,0x39136ee55ffd00b9acbc4f50a03834ab59eed850,1,0.100000000,123.0
6726,0x3913d13611d2f128e3e1d3ee7daba53e4d37a2c8,1,0.080000000,126.0
6727,0x39156f0b231793502285bfe180b1d02210d7d4cc,1,0E-9,184.0
6728,0x39180e128a042b3ee234b9594edc5ee6bb874ec7,1,0.100000000,116.0
6729,0x39188feab56e9cfd99ea045a6c62aa7b880a51a9,1,0.150000000,71.0
6730,0x391a53dae521055acd14ab0f472ea396f3c3d144,2,3.150000000,20.0
6731,0x391c2df3c1d92348f7077a48a3dd3bc1bc9b9c1f,1,0.750000000,22.0
6732,0x391c8f2d68c38d1fc60869800e65e8bcdf21cfc8,4,0.680000000,116.4
6733,0x392027fdc620d397ca27f0c1c3dcb592f27a4dc3,1,0.450000000,122.0
6734,0x39261792f9c017aae383cc33cb80154e93c0bb09,1,0.200000000,33.0
6735,0x392797925adc79811a92d25164ebc0b03bf5b124,2,0.650000000,86.5
6736,0x3927af597c09774f91ef84bf765ded4109e9f8ea,1,0.150000000,77.0
6737,0x3927e502c865a2c873a735775e224930eadfd2e3,1,0.100000000,141.0
6738,0x392902a2aef4d1ab41507a8ae582e69c06ca05c1,1,0E-9,92.0
6739,0x3929c05b12fba082a44448369b6d7541733661c3,1,0.750000000,27.0
6740,0x392a9515b45a5276dee3454731044d5406e7ad24,1,0.250000000,99.0
6741,0x392cf802a7eba7d54e553a4cd8605f470cfe7084,1,0.100000000,116.0
6742,0x392d4392d21c185d8271f2fdbddaeab76bb85df9,1,0.100000000,80.0
6743,0x392d4722c6142471b33da3c1bcaf6dcbc5d1039d,2,2.300000000,24.0
6744,0x392d688249dda8c3f75402cc257307e04fcd793c,6,11.710000000,23.285714285714285
6745,0x39317b24ca5bf020a6df2c332ad683a8a434c81a,1,0E-9,92.0
6746,0x3935aafb681377ab11366647d5a76d49f00f1ef5,1,5.000000000,3.0
6747,0x393aed8ee173c9400c81bf9cc86b2885c41ac2d0,4,0.375000000,164.4
6748,0x393cdf86b50e9a3e8785db8da08d45163db99f7f,1,3.000000000,5.0
6749,0x393e5fc4ccbc1788e364f3496d4d6cdf13b6b077,1,0.050000000,141.0
6750,0x393eadb8cc8873b01f2ef07c371211bd60b4da3f,1,0.200000000,124.0
6751,0x394087427946935427a4bb48826d5265961c442f,1,0.150000000,93.0
6752,0x3940df24a8ddc6a4085f567ad5f7f33a9a46ee01,1,0.050000000,103.0
6753,0x3942ae3782fbd658cc19a8db602d937baf7cb57a,5,4.628000000,31.666666666666668
6754,0x39432039ddbd6fc67668386c897e54c1c5554ce4,12,25.865000000,42.833333333333336
6755,0x39436e22ec425e93eb5c5136389b04854c142310,1,0.300000000,71.0
6756,0x3944c2a0a2556de25eb576160407afa8b7c013f5,1,0.200000000,70.0
6757,0x3947ea23f9452e07f904af502fc2d8b1d197edee,1,0.300000000,47.0
6758,0x394853ea40ef9a4aa1e272d07bb39c5defcaccc5,2,0.550000000,45.333333333333336
6759,0x394d013c64ff90a6db38609a200d1e38a2a08de2,1,0.100000000,89.0
6760,0x394f4d27d91387ad128aac9c5e3e412e4f614332,17,17.000700000,69.89473684210526
6761,0x3953d07abff863da80f47c9aad99ccbcdb51f361,1,0E-9,92.0
6762,0x39545db958636e618eef1655b881da928e1d6f5d,1,0.800000000,145.0
6763,0x3954be4cd914cef58205f923760e06e615b841d2,2,9.200000000,5.0
6764,0x3954f5742ffe4e3dc5e0a1ffa220605bbedd8a9d,2,0.500000000,58.0
6765,0x395953b55705aeb497af1d5ccce9a1f8d79285bf,2,0.350000000,130.5
6766,0x3960d8d2c1249e956a2e156047c8253bd129fe0a,1,0E-9,184.0
6767,0x396106bfdc2411728f1251088bea8ebf39a7d92a,3,5.800000000,28.333333333333332
6768,0x3961b93ef057ef70ed1d0a4f9be1e503cf0a452b,1,0.100000000,81.0
6769,0x39631f47060b7aaef19eed3f26f486b70b21899a,2,5.600000000,21.0
6770,0x3965abd00cc884dcbf98851977a914a5d44746c8,1,0E-9,184.0
6771,0x396829c38031deb86d9fa089a5487457202618b5,1,0.600000000,29.0
6772,0x396938441b090af67a4051f79dab8221f332e6d8,1,0.025000000,133.0
6773,0x396a693d69294946fff27b8811ceb827fe2daca2,4,5.650000000,25.5
6774,0x396af8794cefbf5270145769ce773617c1ff7c47,1,0E-9,184.0
6775,0x396e9e29af8aae51ebe4c6aa379f550c7e39afd1,1,0.100000000,124.0
6776,0x3972352d41ebe283dba719d65db5c846e408dd02,1,0.100000000,33.0
6777,0x3976ecd90defcd14e1f69468fbc7588441531bf6,1,0.025000000,103.0
6778,0x397717cb485b06676c8e40b4563bd3459fab44cc,6,8.250000000,40.0
6779,0x3982640251139bd2c2792d73e8c0acc0b035087b,1,0E-9,92.0
6780,0x3983de5f9539255729252e8581638a20b5c7a2cb,2,2.750000000,14.5
6781,0x3985ea706180aee8ab4f544fb90a7fcc8e3d5b22,2,1.400000000,49.0
6782,0x3989afe112613d8b3f78c16ccab8c8defc682a52,7,4.894400000,52.285714285714285
6783,0x398a20f8a91a7406343e75f4ac1eaad6902d3862,3,0.700000000,76.42857142857143
6784,0x398abafc9ca90884ea62013d3c64193212e55c88,1,0.750000000,51.0
6785,0x3993996b09949bba655d98c02c87ea6abf553630,1,0.050000000,141.0
6786,0x39979745b166572c25b4c7e4e0939c9298efe79d,4,1.760000000,36.166666666666664
6787,0x3999bf4774f29b6f4954b1af84d9f8cc2d5f6876,1,0.100000000,33.0
6788,0x399bbb70c16b3cea3a6f0e9cfe1602e0cfea1846,1,0.100000000,79.0
6789,0x39a167e13c3fa53025069ef7e62c7cc8e8b46fe5,1,0.100000000,145.0
6790,0x39a23312f514c9ba8f368926f76df4ecc3adaaf6,1,0.300000000,33.0
6791,0x39a25b5281b1433f6bf1e1dad3f6f1c21fdc480d,1,0.200000000,73.0
6792,0x39a2634d55c6dad47d8431e9db0fcf70058dfea2,1,0.500000000,51.0
6793,0x39a3188b95a3543af51ad7554de6dc97c2f74d2f,1,0.025000000,103.0
6794,0x39a377af635e6d26a7ed9223f1f0e3099011d775,3,7.610000000,18.333333333333332
6795,0x39a471285b0a36c0991c450d75a47da686fe0d31,1,0.150000000,47.0
6796,0x39a8c599e4a48910663543665d3095614ec2412e,1,0.250000000,66.0
6797,0x39a939b01038caf780124d881de827d06d3df03f,1,0E-9,92.0
6798,0x39a9c5a5b83943a8d6c7eadf7669db5d4eb29fab,1,0.100000000,33.0
6799,0x39ab549eed189052cb7db8dd7bc8b8c3fa689ec4,1,0.100000000,106.0
6800,0x39af7f3790eaf739c6ad27b541169252a3d152dc,2,0.180000000,116.5
6801,0x39af8e69233e891cb2c5d7f257a50b743f0db085,1,0.250000000,54.0
6802,0x39b1ab661d0be71683a0d6b38e6c385490ec24f3,1,0.025000000,133.0
6803,0x39b21569b4da803a1412f6ad4dfe8dc6f0f11277,3,0.550000000,123.33333333333333
6804,0x39b2bd7b6362f5282b98a3f5cf779e2b3457f82b,1,1.500000000,27.0
6805,0x39b389ec7cd60ecebd5544787f22f903d16cde77,1,0.200000000,64.0
6806,0x39b8a25380edb4c38853d68b7e719dcaf28b1d41,1,0E-9,92.0
6807,0x39ba0e4ba59c0001bcf023d64d05eaf28a579482,1,1.000000000,39.0
6808,0x39bb2cde4cf7912a3e7a8585f1c49a15b1ae1fd2,1,0.900000000,47.0
6809,0x39bb9764ad0a7649a99d4bbbf81c14fdeda60232,1,0.100000000,33.0
6810,0x39be7032616e8dca4c0479762465c613bbe063f9,1,1.500000000,15.0
6811,0x39c22c8a784e9bb853e9c9262eee40533e6a30fd,1,0.150000000,47.0
6812,0x39c96a99eb32db691cf59282042b3a1a531bea0f,1,0.200000000,64.0
6813,0x39caf0803c07757ec6739617f3be1c6054fa11a2,1,0.250000000,99.0
6814,0x39cc9c86e67baf2129b80fe3414c397492ea8026,2,0.350000000,98.33333333333333
6815,0x39cdac7058f2b441cd01e3ebfa887fc0024248ac,2,1.050000000,35.0
6816,0x39d073598dde97d18f2b4098a89e5ecda317f48a,3,9.100000000,33.666666666666664
6817,0x39d1c9a4c3784e33ca6962bcc365b0a873489812,9,13.050000000,42.90909090909091
6818,0x39d2db78b92176169bd6a822fd12b9c1637d14ff,2,8.500000000,23.75
6819,0x39d65acd967ecb57375e6c4fc020db9a476b48ea,2,0.225000000,97.0
6820,0x39d9c37147f5979b5ddd3205771947221d327474,2,5.500000000,29.0
6821,0x39da3c4794f7249c0ca2b9c488dff49e2a8a4c44,2,0E-9,110.5
6822,0x39ddc14274b50a6dd14f5114847b017871df42c2,1,3.000000000,22.0
6823,0x39ded0f96bf0a4df0dedf590c1bb3d7a05088d7e,2,1.050000000,36.0
6824,0x39e12643b93a3fe6e118632c9a2875fa3e64bb9f,1,0.100000000,125.0
6825,0x39e25f0fbdbaf23694881dca05a44b3459e90fba,1,0.090000000,83.0
6826,0x39e4c6785a9f4ca46afadc1813e3fd28b9d93dc1,5,2.719000000,89.54545454545455
6827,0x39e5d47e25d39878d8e755ee170a2b218e69613e,9,10.761000000,45.1
6828,0x39e677d7e76626cc2e79bbe79da1aeeb5e2fb9f3,2,0.400000000,68.5
6829,0x39e75be8b39d5f3b547864d9f5fc1dcb1ea13a4b,2,1.700000000,119.88888888888889
6830,0x39e7cdc31c5817e43b5aa6c2fc24dbe16ed3c060,1,2.000000000,10.0
6831,0x39ea86261c9fb4b75b1cb193fb3ee78d099a33f3,1,0.194000000,120.0
6832,0x39ed125b7b63279b304d75b070b84d43c17fbc17,17,31.030000000,23.166666666666668
6833,0x39ed8e48c17388568ba64c0bcacc032d89124c42,2,0.400000000,95.75
6834,0x39ef1da92277310427cebeeb8e9db3cb5dee0021,4,1.225000000,62.0
6835,0x39efb8d21ebcf4f11a518e7a35ce4880815f542f,1,0.500000000,56.0
6836,0x39f2fcfdd65573d4c1e6dc2d16c161d160e1e5e6,6,6.609000000,29.833333333333332
6837,0x39f4662bf97200dbfa00ed05e3141c8959151cfa,1,0.500000000,59.0
6838,0x39f8c1f090e6739966e01a4d2fc210b110c9bf8e,6,0.687400000,91.625
6839,0x39fec995c2b9776b2aa22a49f61d45af3f1a2570,3,1.250000000,83.0
6840,0x3a000a30cbfc90153d3b6545aab399b89d286ce5,1,0.100000000,121.0
6841,0x3a0020cd68ca0d0597fa5a69271404e9becfa539,1,1.250000000,14.0
6842,0x3a0289bfd25bb6d7d1da9fcecf5d1fa74f124a77,6,1.480000000,94.0
6843,0x3a06dd8bf1dc8679113a9ba95e87f4615973afba,1,1.750000000,20.0
6844,0x3a070a46daa95e5138c3b1c978b38e1fb19f5ce2,1,0.080000000,98.0
6845,0x3a07527532785e508587fc1a69394d5cb8c32a2b,3,1.150000000,82.33333333333333
6846,0x3a0c596a40bbbb558d86b0f692884aadf1dbf20d,1,0.050000000,141.0
6847,0x3a0fb26706e31b1dcc64d80658c5490987eaf492,1,0.100000000,151.0
6848,0x3a11dd5ed38908fec270f025c605c07420acd734,1,0.200000000,116.0
6849,0x3a1235ae3999402cb73471d6c4d0698939aca429,1,0.025000000,133.0
6850,0x3a186f49c97a31d0fc4da392cb91aede2eaf303e,2,0.180000000,136.5
6851,0x3a1b2b090b9c127a84fe85baa099d84687e8664b,2,0.250000000,105.5
6852,0x3a233e2883b4a3ad29f1d22d45d8c15b4a7ea1ea,1,0.250000000,57.0
6853,0x3a2f5aa0f6cb6e8cf074c4fccfb60edfd026686c,1,0.600000000,46.0
6854,0x3a302ec6f1d6a56cfa05c2c3763b5db0742d6e6a,1,0.700000000,109.0
6855,0x3a30bb9313604d67907c5c4236abb8ebec9eaf65,1,0.100000000,79.0
6856,0x3a314e9c97338e6fcbc82eee16071ed1d295c04c,1,0.250000000,63.0
6857,0x3a37a4d9d20c99060e19b066c11aca292dedfa35,1,0.150000000,77.0
6858,0x3a384dd773c968d4dbb7ce3d61af26b186e0475f,1,0.025000000,133.0
6859,0x3a3da350fd33a1854beaeab086261c848526811b,1,1.750000000,12.0
6860,0x3a3f517b18bac11348ac690ff306fcb44cd9fc62,16,25.000000000,32.38095238095238
6861,0x3a40c08e42d58d9876a69c7cae4357c86323ddf4,1,1.500000000,13.0
6862,0x3a42e5daa3f645d9cda40762606556c21f96b856,1,0.750000000,22.0
6863,0x3a49309413793b32f6a308769220147fedbffa5f,23,19.922400000,53.65217391304348
6864,0x3a493a59cc21517e7cdbe65697a63745110eab1a,2,0.340000000,69.0
6865,0x3a4ae3107063961d59db249c3a004257b302c779,1,0.150000000,87.0
6866,0x3a4e75efd6866904d1101ab378169aa445c736c4,3,0.700000000,35.5
6867,0x3a4f84adeeb4b141b9ac924388bff732feae4387,1,3.000000000,5.0
6868,0x3a552e8a39fcb3a63ab885451b145477033637bc,1,0.300000000,46.0
6869,0x3a560a3b4a6b2416ebac2a9ce04eb7b58ccd256a,3,0.350000000,50.0
6870,0x3a566574ee75f6b3cf74c27e35a9975bbcccfa47,1,0.050000000,108.0
6871,0x3a592782ac55610eff94788a7af09f904d37a27f,1,0.050000000,108.0
6872,0x3a5b864f495a03cb20617958a6b5b435922dc9c7,2,1.000000000,57.333333333333336
6873,0x3a5d9896d26578609238cbaca58e6a0174ada781,4,4.025000000,52.25
6874,0x3a5e9124d37338dd266e1b0b4db73ac52772c4ed,1,5.000000000,3.0
6875,0x3a5f61c7bed055b99b014b8fe157cb392b0b6bdd,1,5.000000000,3.0
6876,0x3a61c3f67df48e3f73509f6e58621a746797a645,1,0.100000000,33.0
6877,0x3a639a9b1ca55ef2f259fdee37890cc5a859b310,2,0.600000000,35.5
6878,0x3a651f92308bb5c2248de5485514d2715dbe0ff1,2,0.750000000,65.75
6879,0x3a6578fd2e2ba2f10b5c6cd0f73a9c94b620c68d,3,3.210000000,40.333333333333336
6880,0x3a6590dbd1c191b2aaeb8294db9e4c59abc68f3b,1,0.250000000,52.0
6881,0x3a661a18cb0258119636dfdde098648c6ad5ba62,1,0.050000000,103.0
6882,0x3a66f923e59e969609cd24be579084e363cab0df,6,8.600000000,73.6
6883,0x3a6953ddbc90f77fd55f26cb1980e84dc522e3f8,3,0.380000000,111.33333333333333
6884,0x3a6d3f4ffa5b3f1be020d92f33ed995098ee0f42,2,4.750000000,12.5
6885,0x3a71c160022e290065a4252ec826f25a86885a55,3,0.450000000,95.33333333333333
6886,0x3a78a990dcfe1fa140701cb4a02c7b9d8c3f3e9e,3,2.880000000,71.75
6887,0x3a7c2b99d8a3a8064650025a5eb5cfb44c19814e,1,0.050000000,141.0
6888,0x3a7f1c9d4c0ca70e62db0c4f10e9d265498e8af0,3,0E-9,147.25
6889,0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,3,0.740000000,124.625
6890,0x3a87cea544c8bee2212e1c5afd41720ed07088cf,1,2.000000000,11.0
6891,0x3a8ba184032ea515167bc3f6e19914f95c3c2ec5,1,0.150000000,84.0
6892,0x3a8d4a01a24470e0aa0a431881307da8d53891af,1,0.100000000,79.0
6893,0x3a90705c017255731c3ecac6f5bc3cd9ac3fae8b,6,10.593000000,26.833333333333332
6894,0x3a98cf55cbcef6a97f5beac62b4d2e67f596427e,1,0.750000000,27.0
6895,0x3a9d877639e20bf080d5da6c149708dee35fcfcb,3,2.100000000,49.666666666666664
6896,0x3a9f0c5126d55a201b70a77d73782829423613b0,3,3.280000000,41.0
6897,0x3aa5d299edbc1bc1bd00aefd7f57e6e6f40ef11a,1,0.100000000,33.0
6898,0x3aa5e7eb513b7b80701d0b5fee93648f6a8ac2b6,1,0.100000000,145.0
6899,0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c,1,0.100000000,123.0
6900,0x3aab76fba333cb08091468682bd08986260eaa4c,2,0.280000000,87.0
6901,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,2,1.000000000,48.5
6902,0x3aaea7fa1fc868d69950d465cef0a5b33d85208e,1,0E-9,184.0
6903,0x3aaf054780309c735baaa9c930670340c458ac1b,2,2.130000000,78.66666666666667
6904,0x3aafa01c4227759dc515c37ac733259c08bce336,1,0.500000000,37.0
6905,0x3ab4f12aaa985ba70c6272fd5f4ace468f30986a,1,0.200000000,62.0
6906,0x3ab6122981242edbf693ec6cb0ae5d1eddce15a1,3,3.010000000,66.42857142857143
6907,0x3ab6831ff19dbf17e1c89d10251e0992b289c082,1,1.250000000,14.0
6908,0x3abf237c693ba8f8da0b42da551741c4e0310bb7,1,0E-9,184.0
6909,0x3ac27653f63f05466a48a436718cc2798d0afcfb,1,0.150000000,122.0
6910,0x3ac3c1c0f6cf31bf0edbfb930260e21de1f0be11,1,2.000000000,10.0
6911,0x3ac7e8a8503cc61dfdb8f384789735dd12ce82c0,1,0.088000000,169.0
6912,0x3acdef2b6842d1664287a5c93ed3a8d168ba44a8,1,1.500000000,44.0
6913,0x3ad0acd47f2130f7d95269a166056b9ff271f401,1,2.000000000,10.0
6914,0x3ad3030e9623e9e09ae21cd0632aaa62446a5c97,1,0.250000000,42.0
6915,0x3ad353e2845b96fb1b58c1ca6cda46b870de8d6f,2,2.000000000,22.5
6916,0x3ad47669778bbf0aa9399179abd419f67d00aab2,1,3.000000000,50.0
6917,0x3ada46bff75e9ae77efc277ad02498f95ef1ba47,3,6.550000000,26.4
6918,0x3adaea08d735eebb1eef0d7af0b4c0508a93d2de,3,1.900000000,47.0
6919,0x3adb2f2a408c2f9aac838256353e63e44fe379ab,3,2.160000000,30.2
6920,0x3add53d395411ae8b7c9060b5d512e19729bdfcf,1,0.500000000,38.0
6921,0x3adfa4ab755e96b84cc7a00f8f375d7a4a203e8a,5,14.100000000,36.4
6922,0x3ae0f53000e14504e264eee500152066a885c5a0,1,0.500000000,56.0
6923,0x3ae21f15c5239ba7968ccd42e4377e1c0a8671d3,1,0.100000000,40.0
6924,0x3ae2f5878ee735a541e5ce651473ebde8aa00cea,1,0.150000000,155.0
6925,0x3ae611bcda8f14ffb645b2c129f499692f767534,1,0.150000000,93.0
6926,0x3ae72034f05af89cc7249d05887a2c70d0c22b41,4,4.297000000,65.16666666666667
6927,0x3ae7974d38c1fd3a9be9c6ce0e0bd83ee458bad6,1,0.050000000,108.0
6928,0x3ae9c8e8304575836369626f8fd3e47d68ff119d,1,0.250000000,51.0
6929,0x3aeab76d5e288535d612b36f7e04c8c3b13f2c46,4,5.409000000,23.5
6930,0x3aec7203b9c81de3857995c9604acd61c26a9bb1,1,0.500000000,56.0
6931,0x3aed1db935512afa6f23e999b7f323f6e6a82818,1,0.300000000,46.0
6932,0x3aeec322e0c66a9afc40ef90656574f5e43acbf8,1,0.100000000,135.0
6933,0x3aef74bbc65bf8015af41ce17f917eab67699ff7,2,4.400000000,9.5
6934,0x3af76332ad2ab7d8a4327eee04f3824502ee978f,1,0.150000000,97.0
6935,0x3af7f85584184f63b533e547e255ae7265ee6a90,3,1.050000000,53.0
6936,0x3af88f1394a3e3b4ebd26adbe7ce78d0bbcff353,1,0.200000000,112.0
6937,0x3afa61508bc8f40fd9d9406045cbbed344f8b65c,2,1.260000000,47.0
6938,0x3aff09f0891cd4ed24ecfc125f1476ff4e8f8671,1,1.000000000,64.0
6939,0x3b031108e44ae70bc64352054e14fe9463b71b7b,1,0.250000000,57.0
6940,0x3b046a334eccf45e4653cff575892ed24d40fa84,2,1.275000000,139.53846153846155
6941,0x3b063f5815da3fd70096d9326c3e8e97c82ff58d,1,0E-9,184.0
6942,0x3b0a5f022d0e0b43d0b74f961dc7bd236b919205,1,0.270000000,90.0
6943,0x3b0aa499cc6acde1d4a7433da6968d7bb8bd8509,2,0.300000000,114.5
6944,0x3b0e003793011c012d8261b0aafd993eab01f2cf,1,0E-9,34.0
6945,0x3b10b66aaaa9d39aba9f398552b57752741b42d2,1,0E-9,92.0
6946,0x3b168dc2c00e6f48993a0a8832e0097936b3488c,2,0E-9,110.5
6947,0x3b16abe86dabc1751513d4894ff6b2f0db8dbc80,1,0.050000000,141.0
6948,0x3b1896ae9eec640c80dab205856b16efa617eba1,1,0E-9,92.0
6949,0x3b18c70e43db045898621899f5abdd9f15040049,1,0E-9,92.0
6950,0x3b1930ffb076fe284a7116a49494e553cb89dccd,1,1.500000000,14.0
6951,0x3b1a2f8cac504759dd34cf724f589875b8f37416,1,0.060000000,164.0
6952,0x3b1a928f3a0aa859004b7c4f5752e3eaa3d4211c,4,5.550000000,25.0
6953,0x3b1c2244c69dcff316f25ed89590c0513ef85735,2,0.700000000,60.75
6954,0x3b20f950e122307897e961f3781f6c1263ea1b47,1,0.050000000,103.0
6955,0x3b21d7ca1ddc2b3a9c78aeef1f021e238c280e22,1,0.150000000,47.0
6956,0x3b22621a2b0e1f8dd3056975efc2150d5fbee980,2,0E-9,184.0
6957,0x3b2534b8ea1f9a8bf9d9915b91bae673d161f2a5,14,18.818000000,48.285714285714285
6958,0x3b2fb6dcc684f22ac09f07c843cfaa9277fdbb17,1,0.108000000,96.0
6959,0x3b31925eec78da3cf15c4503604c13b0eebc57e5,1,5.000000000,27.0
6960,0x3b3197f36edcd6088afefd6886265a62085ea564,1,0.025000000,103.0
6961,0x3b31b0f1e2d930aecfd23f23cba7cfdb645f388c,1,0.062900000,160.0
6962,0x3b334052bc8d623d7733c5318893ae4f33776959,7,3.200000000,45.57142857142857
6963,0x3b3525f60eeea4a1ef554df5425912c2a532875d,1,0.582000000,120.0
6964,0x3b36cb2c6826349eec1f717417f47c06cb70b7ea,1,0.190000000,67.0
6965,0x3b3908edd878ac42f1ed3e53cc3af02577d072c3,1,0.150000000,47.0
6966,0x3b3c86d3aa45dd2fcded69d94d0544383d28b3c8,1,0.160000000,128.0
6967,0x3b3dc6aec175808e7a2423f88982c62f34f1a075,7,9.200000000,26.714285714285715
6968,0x3b3fc1f418bef741a954403e5c6cce50df4349e9,7,8.450000000,56.5
6969,0x3b4e5d7ed86e23087c3a74f05430beeb72289c2b,1,0.250000000,57.0
6970,0x3b521288fbdfc9645f39645c3d654011fe3aeb6a,4,3.460000000,30.25
